Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,protein acetylation (GO:0006473),5/31,4.329043041940791e-07,9.188909218786224e-06,0,0,40.23076923076923,589.4913692416433,KAT2B;CREBBP;KAT5;EP300;SIRT1
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),12/381,4.47150466953905e-07,9.379638618574266e-06,0,0,7.2176644493717665,105.52492972157386,NFKBIA;PSMC5;HDAC3;SRC;HDAC1;BCL3;AKT1;CTNNB1;SQSTM1;SIRT1;THBS1;NFKB1
GO_Biological_Process_2021,interleukin-1-mediated signaling pathway (GO:0070498),7/94,4.530308463484209e-07,9.392488360921333e-06,0,0,17.14139166975652,250.38954687735105,NFKBIA;PSMC5;PSMD4;CHUK;PSMD2;SQSTM1;NFKB1
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),10/252,5.405672409678246e-07,1.1078521731558982e-05,0,0,9.0257116620753,130.24685713646912,KAT2B;CREBBP;CSNK2A1;SRC;STAT3;ARNT;EP300;SIRT1;TP63;SMARCA4
GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),9/194,5.613834133528573e-07,1.137439347736528e-05,0,0,10.53964953964954,151.69571838673443,NFKBIA;PSMC5;PSMD4;CHUK;STAT1;PSMD2;AKT1;FOXO3;SIRT1
GO_Biological_Process_2021,"regulation of DNA-templated transcription, initiation (GO:2000142)",6/61,5.968709201515418e-07,1.1754567721734273e-05,0,0,23.030947775628626,330.06952416173124,CDKN1A;CCND1;CDKN2A;CTNNB1;RUNX2;NFKB1
GO_Biological_Process_2021,regulation of cholesterol efflux (GO:0010874),5/33,5.999246565775764e-07,1.1754567721734273e-05,0,0,37.35338345864662,535.1418198010953,NFKBIA;RXRA;NR1H2;NR1H3;SIRT1
GO_Biological_Process_2021,positive regulation of cholesterol transport (GO:0032376),5/33,5.999246565775764e-07,1.1754567721734273e-05,0,0,37.35338345864662,535.1418198010953,NFKBIA;RXRA;NR1H2;NR1H3;SIRT1
GO_Biological_Process_2021,histone H3 deacetylation (GO:0070932),4/15,7.697717176424293e-07,1.4918510571265776e-05,0,0,75.33712121212122,1060.5336009814866,HDAC4;HDAC3;HDAC1;SIRT1
GO_Biological_Process_2021,cellular response to heat (GO:0034605),5/36,9.416942302303548e-07,1.7735228088578588e-05,0,0,33.73344651952462,468.07131165658654,VCP;HSP90AA1;SUMO1;STUB1;THBS1
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),5/36,9.416942302303548e-07,1.7735228088578588e-05,0,0,33.73344651952462,468.07131165658654,BCL3;EP300;SIRT1;PML;TP73
GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),12/409,9.449504590100762e-07,1.7735228088578588e-05,0,0,6.698992443324937,92.9293163849982,PIAS3;USP7;VCP;UBE2I;SUMO1;MDM2;KEAP1;STUB1;COMMD1;SIRT1;PIAS2;PIAS1
GO_Biological_Process_2021,positive regulation of cellular metabolic process (GO:0031325),7/105,9.632769934907275e-07,1.7890863327020495e-05,0,0,15.208909370199692,210.68787825902,NFKBIA;CDKN1A;NR1H2;AKT1;NR1H3;THBS1;PPARD
GO_Biological_Process_2021,regulation of erythrocyte differentiation (GO:0045646),5/37,1.0845345753341953e-06,1.9731889263478265e-05,0,0,32.67763157894737,448.8063438255882,STAT1;STAT3;ARNT;FOXO3;ETS1
GO_Biological_Process_2021,positive regulation of myeloid cell differentiation (GO:0045639),5/37,1.0845345753341953e-06,1.9731889263478265e-05,0,0,32.67763157894737,448.8063438255882,STAT1;STAT3;ARNT;FOXO3;ETS1
GO_Biological_Process_2021,regulation of myeloid cell differentiation (GO:0045637),6/68,1.1438701789268336e-06,2.060121746491459e-05,0,0,20.42347288949897,279.41543507643144,KAT2B;CREBBP;HDAC1;ZBTB16;EP300;THBS1
GO_Biological_Process_2021,response to estradiol (GO:0032355),5/38,1.2439270235903315e-06,2.217921883061561e-05,0,0,31.68580542264753,430.8394130944191,KAT5;NCOA3;NRIP1;STAT3;CTNNB1
GO_Biological_Process_2021,positive regulation of transcription of Notch receptor target (GO:0007221),4/17,1.331899620230903e-06,2.3512643790808916e-05,0,0,63.74038461538461,862.3375666219024,KAT2B;CREBBP;STAT1;EP300
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),7/111,1.4027458124748106e-06,2.4520546898456737e-05,0,0,14.327129859387924,193.08786020670564,PSMC5;PSMD4;CHUK;PSMD2;MAPK1;CALM1;NFKB1
GO_Biological_Process_2021,regulation of G1/S transition of mitotic cell cycle (GO:2000045),6/71,1.478778454731084e-06,2.554812966434209e-05,0,0,19.477905073649755,261.4771277074381,RB1;CDKN1A;CCND1;CDKN2A;E2F1;AKT1
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),7/112,1.4901881576509127e-06,2.554812966434209e-05,0,0,14.189964157706092,190.38118898894305,PSMC5;PSMD4;CHUK;PSMD2;MAPK1;CALM1;NFKB1
GO_Biological_Process_2021,response to lipid (GO:0033993),7/114,1.6788105678633373e-06,2.816282934928415e-05,0,0,13.92332428901618,185.1443606316753,RXRA;STAT3;RARA;CTNNB1;FOXO3;RXRG;PPARD
GO_Biological_Process_2021,regulation of protein sumoylation (GO:0033233),4/18,1.7058808579487874e-06,2.816282934928415e-05,0,0,59.18452380952381,786.055047821626,HDAC4;PIAS3;CTNNB1;PIAS1
GO_Biological_Process_2021,interleukin-6-mediated signaling pathway (GO:0070102),4/18,1.7058808579487874e-06,2.816282934928415e-05,0,0,59.18452380952381,786.055047821626,SMAD4;SRC;STAT1;STAT3
GO_Biological_Process_2021,positive regulation of fatty acid metabolic process (GO:0045923),4/18,1.7058808579487874e-06,2.816282934928415e-05,0,0,59.18452380952381,786.055047821626,NR1H2;NR1H3;PPARGC1A;PPARD
GO_Biological_Process_2021,tumor necrosis factor-mediated signaling pathway (GO:0033209),7/116,1.8870107633576936e-06,3.063208859024078e-05,0,0,13.666469369635989,180.13112622098825,NFKBIA;PSMC5;PSMD4;CHUK;STAT1;PSMD2;FOXO3
GO_Biological_Process_2021,NIK/NF-kappaB signaling (GO:0038061),6/74,1.8898091670928128e-06,3.063208859024078e-05,0,0,18.61576971214017,245.33787507392185,PSMC5;PSMD4;CHUK;PSMD2;AKT1;NFKB2
GO_Biological_Process_2021,cellular protein-containing complex assembly (GO:0034622),8/168,2.024946306194297e-06,3.252684021571559e-05,0,0,10.728260869565217,140.64714997135977,SMAD2;FGA;SMAD4;HSP90AA1;SMAD3;PSMD4;HSPA4;SRC
GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),6/75,2.045889017738323e-06,3.256982248774491e-05,0,0,18.34505087881591,240.3142618906808,CREBBP;PSMC5;PSMD4;PSMD2;EP300;ARNT
GO_Biological_Process_2021,regulation of cellular response to stress (GO:0080135),7/118,2.1163810448654064e-06,3.3393870822964774e-05,0,0,13.418870483386613,175.32831798048198,CREBBP;HSP90AA1;ABL1;EP300;MAPK1;SIRT1;ATF3
GO_Biological_Process_2021,positive regulation of protein modification by small protein conjugation or removal (GO:1903322),6/77,2.3896489801281656e-06,3.737494852253087e-05,0,0,17.82649086005394,230.7525878373759,HDAC4;PIAS3;HDAC3;STUB1;COMMD1;PIAS1
GO_Biological_Process_2021,negative regulation of blood vessel morphogenesis (GO:2000181),6/78,2.5783886632343107e-06,3.9976234665624136e-05,0,0,17.578014184397162,226.1999668175285,ATF2;STAT1;CTNNB1;THBS1;PML;GTF2I
GO_Biological_Process_2021,negative regulation of lipid storage (GO:0010888),4/20,2.680321068927162e-06,4.11983833266994e-05,0,0,51.78125,664.3313770708211,NFKBIA;NR1H2;NR1H3;PPARD
GO_Biological_Process_2021,negative regulation of NF-kappaB transcription factor activity (GO:0032088),6/79,2.779104343852136e-06,4.163985752175091e-05,0,0,17.336345088895367,221.79048279011812,NFKBIA;USP7;CHUK;CDKN2A;COMMD1;SIRT1
GO_Biological_Process_2021,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),6/79,2.779104343852136e-06,4.163985752175091e-05,0,0,17.336345088895367,221.79048279011812,VCP;SUMO1;MDM2;KEAP1;STUB1;PIAS1
GO_Biological_Process_2021,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),6/79,2.779104343852136e-06,4.163985752175091e-05,0,0,17.336345088895367,221.79048279011812,VCP;SUMO1;MDM2;KEAP1;STUB1;PIAS1
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),18/1025,2.918411303199618e-06,4.3362727946707656e-05,0,0,4.118414997456827,52.48702117644438,FGA;UBE2I;CSNK2A1;CHUK;ZBTB16;KEAP1;COMMD1;SIRT1;THBS1;PSMC5;CREB1;PSMD4;PSMD2;ABL1;RARA;AKT1;MAPK1;SKP2
GO_Biological_Process_2021,regulation of mitotic cell cycle (GO:0007346),8/178,3.1168612982732077e-06,4.592862557703412e-05,0,0,10.092071611253196,127.954187436043,RB1;PSMC5;SMAD3;PSMD4;PSMD2;MDM2;SIRT1;TP73
GO_Biological_Process_2021,protein stabilization (GO:0050821),8/179,3.2493578431698803e-06,4.748856585550735e-05,0,0,10.0325451309433,126.78180622870968,USP7;HSP90AA1;CDKN1A;CREB1;SUMO1;EP300;MDM4;PPARGC1A
GO_Biological_Process_2021,positive regulation of blood vessel endothelial cell migration (GO:0043536),5/48,4.0789315710080005e-06,5.912792675696963e-05,0,0,24.304773561811505,301.6143523636763,SP1;AKT1;ETS1;THBS1;SIRT1
GO_Biological_Process_2021,SMAD protein complex assembly (GO:0007183),3/7,4.183531145546383e-06,6.015512929442904e-05,0,0,153.83505154639175,1905.147873854126,SMAD2;SMAD4;SMAD3
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),6/86,4.570116267280686e-06,6.51881384364917e-05,0,0,15.813829787234043,194.4464068844046,SP1;ABL1;AKT1;ETS1;SIRT1;THBS1
GO_Biological_Process_2021,protein deacylation (GO:0035601),4/23,4.842628966725328e-06,6.852704323548618e-05,0,0,43.59868421052632,533.5629998044093,HDAC4;HDAC3;HDAC1;SIRT1
GO_Biological_Process_2021,negative regulation of angiogenesis (GO:0016525),6/87,4.888935677887177e-06,6.863757727301445e-05,0,0,15.617809298660362,190.9829421714105,ATF2;STAT1;CTNNB1;THBS1;PML;GTF2I
GO_Biological_Process_2021,positive regulation of phosphorylation (GO:0042327),9/253,5.026173549569023e-06,6.952457758918108e-05,0,0,7.967213114754099,97.2067847917111,HSP90AA1;HDAC3;CCND1;ABL1;AKT1;ARNT;NBN;SIRT1;THBS1
GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),10/323,5.030101238925608e-06,6.952457758918108e-05,0,0,6.953141640042599,84.82881783671264,VCP;CREB1;KAT5;CHUK;NCOA3;NRIP1;AKT1;NR1H3;MAPK1;NFKB1
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),12/482,5.151788367808955e-06,7.065875892156436e-05,0,0,5.637330754352031,68.64107871309753,ITGB1;HSP90AA1;CDKN1A;SMAD3;CCND1;CHUK;STAT1;STAT3;AKT1;FOXO3;SIRT1;NFKB1
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),8/191,5.251786073225635e-06,7.14804165539031e-05,0,0,9.36897125207888,113.89804324785833,RB1;NFKBIA;SMAD3;ZBTB16;NR1H2;E2F1;NR1H3;SIRT1
GO_Biological_Process_2021,transforming growth factor beta receptor signaling pathway (GO:0007179),6/89,5.580857962497584e-06,7.5383861720706e-05,0,0,15.23993847731351,184.34485669010323,ITGB1;SMAD2;SMAD4;SMAD3;SRC;SIRT1
GO_Biological_Process_2021,positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846),4/24,5.788898332949143e-06,7.702690841528598e-05,0,0,41.41666666666666,499.4671309916732,CREBBP;SMAD4;EP300;THBS1
GO_Biological_Process_2021,positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511),4/24,5.788898332949143e-06,7.702690841528598e-05,0,0,41.41666666666666,499.4671309916732,CREBBP;SMAD4;EP300;THBS1
GO_Biological_Process_2021,signal transduction in response to DNA damage (GO:0042770),5/52,6.093936633241793e-06,8.048510383014901e-05,0,0,22.231802911534157,266.96429755989936,BCL3;ABL1;E2F1;MDM4;NBN
GO_Biological_Process_2021,regulation of endothelial cell proliferation (GO:0001936),6/92,6.766054391072682e-06,8.805748160060286e-05,0,0,14.706086095992084,175.05525540301434,NR4A1;STAT1;AKT1;ARNT;SIRT1;THBS1
GO_Biological_Process_2021,negative regulation of mitotic cell cycle phase transition (GO:1901991),6/92,6.766054391072682e-06,8.805748160060286e-05,0,0,14.706086095992084,175.05525540301434,RB1;CDKN1A;PSMC5;PSMD4;CDKN2A;PSMD2
GO_Biological_Process_2021,chromatin organization (GO:0006325),7/142,7.2373435103318995e-06,9.350857593421576e-05,0,0,11.019912385503783,130.4345078100727,RB1;HDAC4;KAT2B;HDAC3;HDAC1;SIRT1;SMARCA4
GO_Biological_Process_2021,protein sumoylation (GO:0016925),5/55,8.0607185019985e-06,0.00010265900777902374,0,0,20.894736842105264,245.06408531138771,PIAS3;UBE2I;SUMO1;PIAS2;PIAS1
GO_Biological_Process_2021,regulation of blood vessel endothelial cell migration (GO:0043535),5/55,8.0607185019985e-06,0.00010265900777902374,0,0,20.894736842105264,245.06408531138771,SP1;AKT1;ETS1;SIRT1;THBS1
GO_Biological_Process_2021,positive regulation of multicellular organismal process (GO:0051240),10/345,8.961892327130172e-06,0.0001133266242501638,0,0,6.48922056384743,75.42115520336947,SMAD2;FGA;SMAD4;SMAD3;HDAC3;ZBTB16;NCOA3;CTNNB1;PPARGC1A;SIRT1
GO_Biological_Process_2021,cellular response to cadmium ion (GO:0071276),4/27,9.451584250126313e-06,0.00011867728674630432,0,0,36.00905797101449,416.60060929912464,SUMO1;CHUK;AKT1;MAPK1
GO_Biological_Process_2021,response to leptin (GO:0044321),3/9,9.967716330682825e-06,0.00012341970984449635,0,0,102.54639175257732,1180.940557869435,CCND1;STAT3;SIRT1
GO_Biological_Process_2021,negative regulation of lipid localization (GO:1905953),3/9,9.967716330682825e-06,0.00012341970984449635,0,0,102.54639175257732,1180.940557869435,NFKBIA;NR1H2;NR1H3
GO_Biological_Process_2021,response to cytokine (GO:0034097),7/150,1.036597440590294e-05,0.00012746574045327546,0,0,10.399202947590044,119.35146303931404,HDAC4;SMAD3;STAT1;SRC;SRF;STAT3;PML
GO_Biological_Process_2021,internal peptidyl-lysine acetylation (GO:0018393),4/28,1.0984632189032872e-05,0.0001341479396783946,0,0,34.50694444444444,394.0352587856317,KAT2B;CREBBP;KAT5;EP300
GO_Biological_Process_2021,positive regulation of protein localization to membrane (GO:1905477),6/101,1.1597918155781846e-05,0.00014067406851536756,0,0,13.306830907054872,151.22794087889494,ITGB1;E2F1;AKT1;SQSTM1;TP63;TP73
GO_Biological_Process_2021,positive regulation of Wnt signaling pathway (GO:0030177),7/153,1.179626475328702e-05,0.0001421131084804781,0,0,10.183974075710708,115.56496393020277,PSMC5;VCP;PSMD4;CSNK2A1;PSMD2;NFKB1;SMARCA4
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),8/214,1.2064606267704678e-05,0.00014437042265313718,0,0,8.313212325875897,94.14907898625816,HSP90AA1;HDAC3;CCND1;KAT5;ABL1;AKT1;CALM1;SIRT1
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),12/525,1.2176782573463636e-05,0.00014474135552323776,0,0,5.15337586390218,58.315495565274965,USP7;PSMC5;VCP;PSMD4;PSMD2;MDM2;KEAP1;CTNNB1;STUB1;COMMD1;SKP2;SIRT1
GO_Biological_Process_2021,regulation of gluconeogenesis (GO:0006111),4/29,1.2693395108987412e-05,0.0001488968649955563,0,0,33.125,373.4654530043152,USP7;EP300;PPARGC1A;SIRT1
GO_Biological_Process_2021,response to cadmium ion (GO:0046686),4/29,1.2693395108987412e-05,0.0001488968649955563,0,0,33.125,373.4654530043152,SUMO1;CHUK;AKT1;MAPK1
GO_Biological_Process_2021,cellular response to interleukin-1 (GO:0071347),7/155,1.28377418334659e-05,0.0001496058411050307,0,0,10.045335658238884,113.14183245929657,NFKBIA;PSMC5;PSMD4;CHUK;PSMD2;SQSTM1;NFKB1
GO_Biological_Process_2021,chromatin remodeling (GO:0006338),6/103,1.2980236200189976e-05,0.0001502841632788229,0,0,13.03114718139943,146.62754510437475,RB1;HDAC4;KAT2B;HDAC1;SIRT1;SMARCA4
GO_Biological_Process_2021,histone H4 deacetylation (GO:0070933),3/10,1.4187907246385926e-05,0.000160107839369026,0,0,87.89248895434463,981.1544503878058,HDAC4;HDAC3;HDAC1
GO_Biological_Process_2021,retinoic acid receptor signaling pathway (GO:0048384),3/10,1.4187907246385926e-05,0.000160107839369026,0,0,87.89248895434463,981.1544503878058,RXRA;RARA;RXRG
GO_Biological_Process_2021,negative regulation of cholesterol storage (GO:0010887),3/10,1.4187907246385926e-05,0.000160107839369026,0,0,87.89248895434463,981.1544503878058,NR1H2;NR1H3;PPARD
GO_Biological_Process_2021,positive regulation of protein sumoylation (GO:0033235),3/10,1.4187907246385926e-05,0.000160107839369026,0,0,87.89248895434463,981.1544503878058,HDAC4;PIAS3;PIAS1
GO_Biological_Process_2021,cell cycle G1/S phase transition (GO:0044843),5/63,1.57800160031975e-05,0.0001747563262962804,0,0,18.005444646098002,199.0819922903512,RB1;CDKN1A;CCND1;CDKN2A;E2F1
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),5/63,1.57800160031975e-05,0.0001747563262962804,0,0,18.005444646098002,199.0819922903512,CHUK;ABL1;AKT1;MAPK1;SIRT1
GO_Biological_Process_2021,positive regulation of DNA metabolic process (GO:0051054),5/63,1.57800160031975e-05,0.0001747563262962804,0,0,18.005444646098002,199.0819922903512,DNMT3L;USP7;NBN;SIRT1;PML
GO_Biological_Process_2021,regulation of macrophage derived foam cell differentiation (GO:0010743),4/31,1.6687556029356314e-05,0.0001836661259280389,0,0,30.66820987654321,337.37629271966244,NFKBIA;NR1H2;NR1H3;NFKB1
GO_Biological_Process_2021,regulation of cellular ketone metabolic process (GO:0010565),5/64,1.7049836977917738e-05,0.0001865022044885112,0,0,17.699375557537913,194.32799152298216,NCOR2;PSMC5;PSMD4;PSMD2;SIRT1
GO_Biological_Process_2021,regulation of protein ubiquitination (GO:0031396),6/109,1.7945329039103468e-05,0.00019510074193122853,0,0,12.26833298905185,134.07055976214613,HSP90AA1;HDAC3;AKT1;STUB1;COMMD1;SQSTM1
GO_Biological_Process_2021,DNA repair (GO:0006281),9/298,1.863886553905913e-05,0.00020141271064328745,0,0,6.71124377352751,73.08720043694568,VCP;KAT5;SUMO1;TDG;ABL1;NBN;COMMD1;SIRT1;TP73
GO_Biological_Process_2021,modulation by host of symbiont process (GO:0051851),4/32,1.89985082322592e-05,0.0002040622902296274,0,0,29.571428571428573,321.4754385523104,HDAC1;SP1;EP300;SMARCA4
GO_Biological_Process_2021,regulation of cytoplasmic transport (GO:1903649),3/11,1.943756475353003e-05,0.00020629272592585736,0,0,76.9020618556701,834.256871154208,USP7;SRC;MAPK1
GO_Biological_Process_2021,tetrahydrobiopterin metabolic process (GO:0046146),3/11,1.943756475353003e-05,0.00020629272592585736,0,0,76.9020618556701,834.256871154208,HSP90AA1;AKT1;CALM1
GO_Biological_Process_2021,ERBB signaling pathway (GO:0038127),5/66,1.9827432166663e-05,0.000209185275462486,0,0,17.117342536669543,185.35418707565327,HSP90AA1;SRC;AKT1;MAPK1;STUB1
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),10/379,2.0186940929383385e-05,0.0002117253863358269,0,0,5.881059921710328,63.57704920622235,KAT2B;CDKN1A;CDKN2A;HNF4A;E2F1;CTNNB1;MDM4;ETS1;PML;TP73
GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),6/112,2.0946954503844395e-05,0.00021717642938215916,0,0,11.919309514251305,128.41288715939274,FGA;CREBBP;MDM2;MDM4;PPARGC1A;PML
GO_Biological_Process_2021,apoptotic process (GO:0006915),8/231,2.0950278100802787e-05,0.00021717642938215916,0,0,7.672840709689998,82.66226473146737,NFKBIA;ZBTB16;PLAGL1;MDM2;AKT1;EP300;TP63;PPARD
GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),10/384,2.2581159680179828e-05,0.0002327295243338765,0,0,5.800950683303625,62.060859707770206,ATF2;SMAD3;SP1;STAT3;E2F1;AKT1;MAPK1;PPARGC1A;NR0B2;ETS1
GO_Biological_Process_2021,cellular response to transforming growth factor beta stimulus (GO:0071560),6/114,2.316362832469536e-05,0.00023600428173103905,0,0,11.69739952718676,124.84549421598044,SMAD2;ITGB1;SMAD4;SMAD3;SRC;SIRT1
GO_Biological_Process_2021,histone modification (GO:0016570),6/114,2.316362832469536e-05,0.00023600428173103905,0,0,11.69739952718676,124.84549421598044,HDAC4;CREBBP;KAT5;HDAC1;EP300;SIRT1
GO_Biological_Process_2021,protein destabilization (GO:0031648),4/34,2.4314384792332625e-05,0.0002451947126899133,0,0,27.59722222222222,293.2050983415092,CREBBP;MDM2;EP300;SIRT1
GO_Biological_Process_2021,positive regulation of protein metabolic process (GO:0051247),6/115,2.4340697782453533e-05,0.0002451947126899133,0,0,11.589498340815927,123.11942239653558,NFKBIA;VCP;CSNK2A1;NR1H2;AKT1;NR1H3
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),11/474,2.5043552314314994e-05,0.0002508576054855261,0,0,5.188608731526197,54.97276032848991,HDAC4;CDKN1A;CSNK2A1;STAT1;HDAC1;E2F1;MDM2;RARA;AKT1;SIRT1;THBS1
GO_Biological_Process_2021,regulation of protein-containing complex assembly (GO:0043254),6/116,2.556545380238945e-05,0.0002546547716740804,0,0,11.483558994197292,121.4302370435883,RB1;VCP;HSP90AA1;SUMO1;SRC;EP300
GO_Biological_Process_2021,negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799),3/12,2.5822694403897266e-05,0.0002557881340119379,0,0,68.35395189003437,722.1087027443646,NCOR2;NCOR1;STAT3
GO_Biological_Process_2021,positive regulation of lipid biosynthetic process (GO:0046889),4/35,2.7346704779035945e-05,0.00026938770508851427,0,0,26.705645161290324,280.5939309045606,CREB1;NR1H2;AKT1;NR1H3
GO_Biological_Process_2021,positive regulation of protein-containing complex assembly (GO:0031334),6/118,2.816378254021248e-05,0.000274439734360058,0,0,11.277355623100304,118.1581970879312,PSMC5;VCP;HSP90AA1;SUMO1;SRC;STUB1
GO_Biological_Process_2021,regulation of hematopoietic stem cell differentiation (GO:1902036),5/71,2.8321318632782203e-05,0.000274439734360058,0,0,15.81658692185008,165.62964902369305,PSMC5;PSMD4;PSMD2;ABL1;TP73
GO_Biological_Process_2021,histone acetylation (GO:0016573),5/71,2.8321318632782203e-05,0.000274439734360058,0,0,15.81658692185008,165.62964902369305,ATF2;KAT2B;CREBBP;KAT5;EP300
GO_Biological_Process_2021,pteridine-containing compound metabolic process (GO:0042558),3/13,3.344768461719186e-05,0.00031891562391686144,0,0,61.51546391752577,633.9493354046144,HSP90AA1;AKT1;CALM1
GO_Biological_Process_2021,negative regulation of macrophage derived foam cell differentiation (GO:0010745),3/13,3.344768461719186e-05,0.00031891562391686144,0,0,61.51546391752577,633.9493354046144,NFKBIA;NR1H2;NR1H3
GO_Biological_Process_2021,negative regulation of myotube differentiation (GO:0010832),3/13,3.344768461719186e-05,0.00031891562391686144,0,0,61.51546391752577,633.9493354046144,HDAC4;HDAC3;HDAC1
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),9/322,3.422865947743029e-05,0.00032462606302265004,0,0,6.189060141136818,63.63868454221161,RB1;NCOR2;KAT2B;NCOR1;HDAC1;PGR;NR0B2;SIRT1;NFKB1
GO_Biological_Process_2021,cellular response to organic substance (GO:0071310),6/123,3.55977478623358e-05,0.00033582425628859644,0,0,10.792689579923625,110.55198209056864,NCOA1;NCOA2;SMAD3;NCOA3;STAT3;CTNNB1
GO_Biological_Process_2021,regulation of hematopoietic progenitor cell differentiation (GO:1901532),5/75,3.695516302442839e-05,0.00034679502985555694,0,0,14.909774436090226,152.16625332614535,PSMC5;PSMD4;PSMD2;ABL1;TP73
GO_Biological_Process_2021,regulation of phosphorylation (GO:0042325),6/125,3.897957082835639e-05,0.00036387735490554687,0,0,10.610227069551224,107.7200425105226,CDKN1A;CDKN2A;EP300;SIRT1;THBS1;PML
GO_Biological_Process_2021,positive regulation of endothelial cell proliferation (GO:0001938),5/77,4.1972173002737946e-05,0.0003897728357493842,0,0,14.494152046783626,146.07936513066915,NR4A1;SP1;AKT1;ARNT;SIRT1
GO_Biological_Process_2021,regulation of response to interferon-gamma (GO:0060330),3/14,4.241532244475955e-05,0.00038982742226291895,0,0,55.9203373945642,563.0060062434084,SUMO1;STAT1;PIAS1
GO_Biological_Process_2021,positive regulation of glucose metabolic process (GO:0010907),3/14,4.241532244475955e-05,0.00038982742226291895,0,0,55.9203373945642,563.0060062434084,AKT1;SIRT1;PPARGC1A
GO_Biological_Process_2021,negative regulation of apoptotic signaling pathway (GO:2001234),5/78,4.4670398109384825e-05,0.0004063638766787405,0,0,14.294881038211969,143.18038045628472,RB1;CSNK2A1;SRC;AKT1;THBS1
GO_Biological_Process_2021,negative regulation of protein serine/threonine kinase activity (GO:0071901),5/78,4.4670398109384825e-05,0.0004063638766787405,0,0,14.294881038211969,143.18038045628472,RB1;CDKN2A;ABL1;AKT1;SIRT1
GO_Biological_Process_2021,regulation of cellular response to heat (GO:1900034),5/79,4.7500912444494767e-05,0.00042991942583012253,0,0,14.10099573257468,140.37205137271638,HSP90AA1;CREBBP;EP300;MAPK1;SIRT1
GO_Biological_Process_2021,"regulation of gene expression, epigenetic (GO:0040029)",5/82,5.683113032407829e-05,0.0005086447927636849,0,0,13.549555707450445,132.45268339594952,HDAC4;KAT2B;DNMT3L;TDG;EP300
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition (GO:0010718),4/42,5.69121176311189e-05,0.0005086447927636849,0,0,21.778508771929825,212.86319430179836,SMAD2;SMAD4;SMAD3;CTNNB1
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),8/266,5.705494029878688e-05,0.0005086447927636849,0,0,6.62015503875969,64.68881774881642,HSP90AA1;HDAC3;CCND1;ABL1;AKT1;SIRT1;PML;ATF3
GO_Biological_Process_2021,anaphase-promoting complex-dependent catabolic process (GO:0031145),5/84,6.37964752715953e-05,0.0005659159970609672,0,0,13.205196535642903,127.55972408735752,RB1;PSMC5;PSMD4;PSMD2;SKP2
GO_Biological_Process_2021,regulation of cholesterol storage (GO:0010885),3/16,6.478177589668101e-05,0.0005662054236459914,0,0,47.312450436161775,456.30427675438654,NR1H2;NR1H3;PPARD
GO_Biological_Process_2021,N-terminal protein amino acid acetylation (GO:0006474),3/16,6.478177589668101e-05,0.0005662054236459914,0,0,47.312450436161775,456.30427675438654,KAT2B;CREBBP;EP300
GO_Biological_Process_2021,positive regulation by host of viral transcription (GO:0043923),3/16,6.478177589668101e-05,0.0005662054236459914,0,0,47.312450436161775,456.30427675438654,SP1;EP300;SMARCA4
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),12/625,6.675169831207545e-05,0.0005805769662947831,0,0,4.290449354886549,41.25065754618289,HDAC4;CCND1;CSNK2A1;HDAC1;PPP1R13L;SRF;MDM2;RARA;AKT1;ETS1;SIRT1;THBS1
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),5/85,6.751700619952517e-05,0.0005843826313288999,0,0,13.039473684210526,125.2197745880067,RB1;CDKN1A;CCND1;CDKN2A;E2F1
