Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of cell-cell adhesion involved in gastrulation (GO:0070587),4/10,9.57713409209611e-06,0.00010499033640056118,0,0,44.50847457627118,514.3458147127079,IL1RN;WNK1;ADIPOQ;APOA1
GO_Biological_Process_2021,removal of superoxide radicals (GO:0019430),4/10,9.57713409209611e-06,0.00010499033640056118,0,0,44.50847457627118,514.3458147127079,NOS3;SOD2;SOD3;SOD1
GO_Biological_Process_2021,kidney development (GO:0001822),8/70,9.602569942616086e-06,0.00010499033640056118,0,0,8.708125484979492,100.60915182527512,ACE;CYP4A11;AGTR1;NPHP3;REN;PKD1;AGT;VEGFA
GO_Biological_Process_2021,regulation of endothelial cell proliferation (GO:0001936),9/92,9.700561205268143e-06,0.00010569217731314804,0,0,7.335355213959286,84.67440256023129,ANGPT1;CAV1;LEP;HTR2B;KDR;APOE;HIF1A;XDH;VEGFA
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell migration (GO:0043537),6/34,1.0038686654917533e-05,0.00010861928432500734,0,0,14.387859580692345,165.5908005286962,TGFB1;PPARG;HMGB1;APOE;AGTR2;TNF
GO_Biological_Process_2021,response to steroid hormone (GO:0048545),6/34,1.0038686654917533e-05,0.00010861928432500734,0,0,14.387859580692345,165.5908005286962,AR;TGFB1;CAV1;ATP1A2;ATP1A1;NR3C1
GO_Biological_Process_2021,receptor-mediated endocytosis (GO:0006898),11/143,1.0429847295882308e-05,0.00011246252584215164,0,0,5.662326388888889,64.95163397554475,RAMP2;GRK2;ADRB3;CAV1;ALB;CXCR2;HP;APOA1;ADRB2;APOE;CD36
GO_Biological_Process_2021,positive regulation of protein-containing complex assembly (GO:0031334),10/118,1.1272608902783024e-05,0.00012113212384536946,0,0,6.277393310265283,71.51918796160992,GSK3B;TGFB1;MMP1;CD36;CLU;TNF;TP53;TLR4;MYD88;VEGFA
GO_Biological_Process_2021,positive regulation of epithelial cell migration (GO:0010634),9/94,1.1571572222398862e-05,0.00012391885732685357,0,0,7.162028397565923,81.41048414135035,EDN1;ANGPT1;KDR;PTK2B;MMP9;HIF1A;AGT;MTOR;VEGFA
GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),19/404,1.1851268669504015e-05,0.0001264809458346043,0,0,3.4044897959183675,38.61738525503623,VAV3;GSK3B;NCF1;ANGPT1;HGF;MMP2;CYBB;CYBA;PLAT;IGF1;ADRB2;MMP9;VEGFA;INS;COL1A1;KDR;BDKRB2;PTK2B;FGF21
GO_Biological_Process_2021,cellular response to hydrogen peroxide (GO:0070301),6/35,1.1964478257887152e-05,0.0001268234695336038,0,0,13.891020360127104,157.43482999804323,IL6;ANXA1;PRKCD;RELA;AQP1;NFE2L2
GO_Biological_Process_2021,positive regulation of lipid biosynthetic process (GO:0046889),6/35,1.1964478257887152e-05,0.0001268234695336038,0,0,13.891020360127104,157.43482999804323,FABP3;APOA1;APOE;PPARA;MTOR;INS
GO_Biological_Process_2021,negative regulation of ion transmembrane transporter activity (GO:0032413),5/21,1.2074686705213684e-05,0.0001271297822464754,0,0,20.923681972789115,236.9481295802371,EPO;STK39;NEDD4L;MMP9;ADRA2A
GO_Biological_Process_2021,positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707),5/21,1.2074686705213684e-05,0.0001271297822464754,0,0,20.923681972789115,236.9481295802371,JUN;GJA1;MMP2;IGF1;MMP9
GO_Biological_Process_2021,cation transport (GO:0006812),12/174,1.265383718730654e-05,0.0001327803653849247,0,0,5.042973286875726,56.87238366283102,SLC12A2;SCNN1G;SLC12A3;ABCC8;SCNN1B;KCNMB1;NEDD4L;ATP1A2;SGK1;KCNJ1;SLC8A1;AQP1
GO_Biological_Process_2021,defense response to Gram-negative bacterium (GO:0050829),8/73,1.3153538087136355e-05,0.00013710371199491796,0,0,8.304943166798838,93.33775953042284,CHGA;SELP;IL6;NOS2;SERPINE1;TLR4;AQP1;LTF
GO_Biological_Process_2021,granulocyte chemotaxis (GO:0071621),8/73,1.3153538087136355e-05,0.00013710371199491796,0,0,8.304943166798838,93.33775953042284,EDN1;ANXA1;EDN2;EDN3;CXCR2;CCL2;PPBP;CXCL2
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity (GO:2000117),7/53,1.3309090468793892e-05,0.00013826420563428077,0,0,10.243076235854677,114.99966490068512,GPX1;HGF;AVP;TNF;AQP1;LTF;VEGFA
GO_Biological_Process_2021,macrophage activation (GO:0042116),6/36,1.4178266126878629e-05,0.00014604821802064927,0,0,13.427303754266212,149.89973795260508,EDN2;AGER;AIF1;CLU;TNF;TLR4
GO_Biological_Process_2021,regulation of cardiac muscle contraction (GO:0055117),6/36,1.4178266126878629e-05,0.00014604821802064927,0,0,13.427303754266212,149.89973795260508,CHGA;RGS2;GJA5;NPPA;ADRA1A;SLC8A1
GO_Biological_Process_2021,defense response to bacterium (GO:0042742),12/176,1.419848361953226e-05,0.00014604821802064927,0,0,4.980963712076145,55.59938674031061,SELP;CRP;CHGA;IL6;NOS2;SERPINE1;PRKCD;REG3G;TLR4;MYD88;AQP1;LTF
GO_Biological_Process_2021,MAPK cascade (GO:0000165),16/303,1.4330554676863742e-05,0.0001469234245067309,0,0,3.824429642580121,42.65430976846998,DUSP5;TGFB1;ANGPT1;HGF;HTR2B;APOA1;IGF1;TNF;RASGRP3;IKBKB;IL1B;KDR;CCL2;AVP;CCR5;MEN1
GO_Biological_Process_2021,cellular response to superoxide (GO:0071451),4/11,1.487271816006718e-05,0.00015050805723796138,0,0,38.14818401937046,424.0545276284072,NOS3;SOD2;SOD3;SOD1
GO_Biological_Process_2021,cellular response to UV-A (GO:0071492),4/11,1.487271816006718e-05,0.00015050805723796138,0,0,38.14818401937046,424.0545276284072,MMP1;MMP2;TIMP1;MMP9
GO_Biological_Process_2021,glucocorticoid biosynthetic process (GO:0006704),4/11,1.487271816006718e-05,0.00015050805723796138,0,0,38.14818401937046,424.0545276284072,HSD11B1;HSD11B2;CYP11B2;HSD3B1
GO_Biological_Process_2021,glucocorticoid metabolic process (GO:0008211),4/11,1.487271816006718e-05,0.00015050805723796138,0,0,38.14818401937046,424.0545276284072,HSD11B1;HSD11B2;CYP11B2;HSD3B1
GO_Biological_Process_2021,positive regulation of developmental process (GO:0051094),12/177,1.503079872886618e-05,0.00015161712137149854,0,0,4.950522648083624,54.97757982670258,AR;GJA1;RALBP1;EDN3;LEP;KDR;CCN2;APOE;VHL;TNF;INS;VEGFA
GO_Biological_Process_2021,cellular response to osmotic stress (GO:0071470),5/22,1.5435614523341197e-05,0.00015371709112894244,0,0,19.69187675070028,218.16301569423325,EPO;STK39;OXSR1;PKD2;AQP1
GO_Biological_Process_2021,regulation of lipid storage (GO:0010883),5/22,1.5435614523341197e-05,0.00015371709112894244,0,0,19.69187675070028,218.16301569423325,CRP;FTO;IL6;LPL;TNF
GO_Biological_Process_2021,regulation of membrane protein ectodomain proteolysis (GO:0051043),5/22,1.5435614523341197e-05,0.00015371709112894244,0,0,19.69187675070028,218.16301569423325,IL1B;APOE;TIMP1;TNF;ADRA2A
GO_Biological_Process_2021,regulation of platelet activation (GO:0010543),5/22,1.5435614523341197e-05,0.00015371709112894244,0,0,19.69187675070028,218.16301569423325,SELP;CELA2A;NOS3;APOE;TLR4
GO_Biological_Process_2021,positive regulation of lymphocyte proliferation (GO:0050671),8/75,1.608808743676682e-05,0.00015970618861831695,0,0,8.056213776478433,88.91990747040649,VAV3;IL6;ANXA1;VCAM1;IL1B;LEP;BCL2;AIF1
GO_Biological_Process_2021,chemical synaptic transmission (GO:0007268),16/306,1.6182652964159944e-05,0.00015980439813047432,0,0,3.784281710734738,41.746571218467246,NQO1;GAD1;HTR2B;PTEN;DBH;HTR2A;SLC6A2;CACNB2;TH;HRH3;HRH2;KCNMB1;NPY;UTS2;APOE;DRD2
GO_Biological_Process_2021,positive regulation of defense response (GO:0031349),9/98,1.6250560520417114e-05,0.00015980439813047432,0,0,6.8387446726075165,75.4134578123965,ABCC1;IL1B;SERPINE1;AGTR1;LPL;CYBA;TNF;TLR4;AGT
GO_Biological_Process_2021,cellular response to organic substance (GO:0071310),10/123,1.625129472513298e-05,0.00015980439813047432,0,0,5.998101479009095,66.14309222919478,RAMP2;TGFB1;RPS6KB1;CYP11B2;IL1B;CYP1A1;UCP1;CCL2;TNF;ADRA2A
GO_Biological_Process_2021,positive regulation of calcium ion transport (GO:0051928),6/37,1.6711389697416887e-05,0.00016330161119944563,0,0,12.99350434878344,142.92101229535808,CACNB2;TRPC3;CAV1;CCL2;ORAI1;ATP2B1
GO_Biological_Process_2021,regulation of p38MAPK cascade (GO:1900744),6/37,1.6711389697416887e-05,0.00016330161119944563,0,0,12.99350434878344,142.92101229535808,NCF1;IL1B;LEP;AGER;XDH;VEGFA
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),31/908,1.7013943304900142e-05,0.0001657401891415039,0,0,2.4827856158205552,27.264654019135968,PTH;SERPINE1;GATA5;BRCA1;AHR;HMGB1;NR3C1;PKD2;HIF1A;TNF;PKD1;RELA;IKBKB;MEN1;EDN1;JUN;TGFB1;VDR;HGF;IGF1;FOS;VEGFA;POMC;AR;IL6;GAL;PPARG;PPARA;TP53;TLR4;NFE2L2
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),7/55,1.70799116756219e-05,0.00016586609878779405,0,0,9.815282534246576,107.74831956335888,GPX1;HGF;AVP;TNF;MMP9;AQP1;VEGFA
GO_Biological_Process_2021,positive regulation of stress-activated MAPK cascade (GO:0032874),9/99,1.7644368155819397e-05,0.00017081714929797917,0,0,6.762413793103448,74.01525402487471,NCF1;IL1B;LEP;PTK2B;CCN2;HMGB1;AGER;XDH;VEGFA
GO_Biological_Process_2021,blood vessel morphogenesis (GO:0048514),7/56,1.9272544285737643e-05,0.0001845808754980893,0,0,9.614481409001955,104.38278106908729,RAMP2;TGFB1;LOX;GJA5;CAV1;KDR;VEGFA
GO_Biological_Process_2021,chemokine-mediated signaling pathway (GO:0070098),7/56,1.9272544285737643e-05,0.0001845808754980893,0,0,9.614481409001955,104.38278106908729,WNK1;STK39;CCL2;PTK2B;OXSR1;PPBP;CXCL2
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),7/56,1.9272544285737643e-05,0.0001845808754980893,0,0,9.614481409001955,104.38278106908729,IL6;LPL;CD36;TNF;TLR4;AGER;MYD88
GO_Biological_Process_2021,ERK1 and ERK2 cascade (GO:0070371),5/23,1.9482973093577756e-05,0.0001845808754980893,0,0,18.596938775510203,201.70183351460497,HTR2B;KDR;APOA1;IGF1;AVP
GO_Biological_Process_2021,cellular response to UV (GO:0034644),8/77,1.9554269554728716e-05,0.0001845808754980893,0,0,7.821903481249066,84.80755633487844,STK11;MMP1;MMP2;PRKCD;TIMP1;MMP9;TP53;AQP1
GO_Biological_Process_2021,inorganic cation import across plasma membrane (GO:0098659),8/77,1.9554269554728716e-05,0.0001845808754980893,0,0,7.821903481249066,84.80755633487844,SLC12A2;SLC12A3;CACNA2D1;FXYD2;ATP1A2;ATP1A1;KCNJ1;SLC8A1
GO_Biological_Process_2021,neutrophil migration (GO:1990266),8/77,1.9554269554728716e-05,0.0001845808754980893,0,0,7.821903481249066,84.80755633487844,EDN1;EDN2;EDN3;CXCR2;CCL2;UMOD;PPBP;CXCL2
GO_Biological_Process_2021,positive regulation of tumor necrosis factor production (GO:0032760),8/77,1.9554269554728716e-05,0.0001845808754980893,0,0,7.821903481249066,84.80755633487844,IL6;LPL;CYBA;HMGB1;CD14;CLU;TLR4;AGER
GO_Biological_Process_2021,negative regulation of endothelial cell migration (GO:0010596),6/38,1.959732992176708e-05,0.0001845808754980893,0,0,12.586817406143345,136.4425762287667,TGFB1;PPARG;HMGB1;APOE;AGTR2;TNF
GO_Biological_Process_2021,regulation of reactive oxygen species metabolic process (GO:2000377),7/57,2.169234088575665e-05,0.00020276492561063745,0,0,9.421712328767123,101.17554131098606,ACE2;AGTR1;UCP1;BRCA1;TP53;XDH;AGT
GO_Biological_Process_2021,angiotensin maturation (GO:0002003),4/12,2.204671400947129e-05,0.00020276492561063745,0,0,33.37796610169492,357.89013441925425,ACE2;ACE;CMA1;REN
GO_Biological_Process_2021,catecholamine biosynthetic process (GO:0042423),4/12,2.204671400947129e-05,0.00020276492561063745,0,0,33.37796610169492,357.89013441925425,PNMT;GCH1;TH;DBH
GO_Biological_Process_2021,negative regulation of heart contraction (GO:0045822),4/12,2.204671400947129e-05,0.00020276492561063745,0,0,33.37796610169492,357.89013441925425,GRK2;RNLS;ATP1A2;AGTR2
GO_Biological_Process_2021,negative regulation of vascular permeability (GO:0043116),4/12,2.204671400947129e-05,0.00020276492561063745,0,0,33.37796610169492,357.89013441925425,RAMP2;ANGPT1;DDAH1;VEGFA
GO_Biological_Process_2021,regulation of angiotensin levels in blood (GO:0002002),4/12,2.204671400947129e-05,0.00020276492561063745,0,0,33.37796610169492,357.89013441925425,ACE2;ACE;CMA1;REN
GO_Biological_Process_2021,regulation of cholesterol esterification (GO:0010872),4/12,2.204671400947129e-05,0.00020276492561063745,0,0,33.37796610169492,357.89013441925425,AGTR1;APOA1;APOE;AGT
GO_Biological_Process_2021,regulation of feeding behavior (GO:0060259),4/12,2.204671400947129e-05,0.00020276492561063745,0,0,33.37796610169492,357.89013441925425,UCN;LEPR;GNB3;INS
GO_Biological_Process_2021,negative regulation of protein secretion (GO:0050709),6/39,2.287176092514997e-05,0.00020973605986200573,0,0,12.204778156996587,130.41546969040274,CHGA;IL1B;APOE;DRD2;ADRA2A;INS
GO_Biological_Process_2021,potassium ion homeostasis (GO:0055075),5/24,2.431031258813904e-05,0.0002222758697751777,0,0,17.617257429287505,187.17648789314947,SLC12A2;SLC12A3;CYP11B2;ATP1A2;ATP1A1
GO_Biological_Process_2021,positive regulation of wound healing (GO:0090303),6/40,2.6572598601411937e-05,0.0002422522327306564,0,0,11.845211804858462,124.79676885815556,ANXA1;F12;SERPINE1;REG3G;ADRA2A;MTOR
GO_Biological_Process_2021,cellular response to hypoxia (GO:0071456),10/131,2.8134046492780148e-05,0.00025574175402012653,0,0,5.599245045611828,58.67185772578338,PTGIS;EPO;HMOX1;VHL;PTGS2;TP53;HIF1A;MTOR;AQP1;VEGFA
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),14/252,2.8247978142199865e-05,0.00025603312362509846,0,0,4.0171310629514965,42.0773938173268,PTGIS;VWF;NOS3;ADIPOQ;PTEN;IGF1;PKD2;HIF1A;INS;F7;IL6;IL1B;NPTN;PTK2B
GO_Biological_Process_2021,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),8/81,2.838691609214832e-05,0.0002565488052605427,0,0,7.391799651649955,77.38905420622211,IL6;LPL;CYBA;HMGB1;CD14;CLU;TLR4;AGER
GO_Biological_Process_2021,negative regulation of cell junction assembly (GO:1901889),5/25,3.00178744384192e-05,0.0002697295786463702,0,0,16.735544217687075,174.27923034636586,IKBKB;ACE;IL1B;PTEN;TNF
GO_Biological_Process_2021,negative regulation of ion transport (GO:0043271),5/25,3.00178744384192e-05,0.0002697295786463702,0,0,16.735544217687075,174.27923034636586,HRH3;WNK1;WNK4;PTK2B;ADRA2A
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),16/322,3.0135074318152752e-05,0.000270006812013936,0,0,3.583454583246726,37.30312007394672,TGFB1;NOS2;PTH;VDR;GATA5;IGF1;ATP2B1;HIF1A;TNF;VEGFA;MOV10;KDR;NPTN;APOE;VHL;XDH
GO_Biological_Process_2021,response to organic cyclic compound (GO:0014070),7/60,3.049875204748304e-05,0.00027248456472136985,0,0,8.887050917549754,92.40599835527892,ANXA1;TGFB1;IL1B;CYP1A1;CCL2;DRD2;TNF
GO_Biological_Process_2021,atrial cardiac muscle cell action potential (GO:0086014),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,GJC1;CACNB2;GJA1;CACNA1C
GO_Biological_Process_2021,negative regulation of macromolecule biosynthetic process (GO:0010558),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,AR;EDN1;TGFB1;GSTP1
GO_Biological_Process_2021,negative regulation of macrophage derived foam cell differentiation (GO:0010745),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,CRP;ADIPOQ;PPARG;PPARA
GO_Biological_Process_2021,negative regulation of potassium ion transport (GO:0043267),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,CAV1;STK39;NEDD4L;PTK2B
GO_Biological_Process_2021,positive regulation of steroid metabolic process (GO:0045940),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,AGTR1;APOA1;APOE;AGT
GO_Biological_Process_2021,positive regulation of transporter activity (GO:0032411),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,ADIPOQ;PON1;STK39;SGK1
GO_Biological_Process_2021,regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,LPL;HMGB1;TNF;TLR4
GO_Biological_Process_2021,regulation of fibrinolysis (GO:0051917),4/13,3.147090021801412e-05,0.00027488688542382726,0,0,29.667796610169493,307.54964833692725,F12;F11;SERPINE1;PLG
GO_Biological_Process_2021,catechol-containing compound biosynthetic process (GO:0009713),3/5,3.235217213126368e-05,0.00027716504727249734,0,0,99.82601351351352,1032.0841228557276,PNMT;TH;DBH
GO_Biological_Process_2021,positive regulation of amino acid transport (GO:0051957),3/5,3.235217213126368e-05,0.00027716504727249734,0,0,99.82601351351352,1032.0841228557276,SLC12A2;ACE2;TRH
GO_Biological_Process_2021,positive regulation of glial cell proliferation (GO:0060252),3/5,3.235217213126368e-05,0.00027716504727249734,0,0,99.82601351351352,1032.0841228557276,IL6;IL1B;TNF
GO_Biological_Process_2021,positive regulation of heat generation (GO:0031652),3/5,3.235217213126368e-05,0.00027716504727249734,0,0,99.82601351351352,1032.0841228557276,IL1B;PTGS2;TNF
GO_Biological_Process_2021,positive regulation of prostaglandin biosynthetic process (GO:0031394),3/5,3.235217213126368e-05,0.00027716504727249734,0,0,99.82601351351352,1032.0841228557276,ANXA1;IL1B;PTGS2
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419),3/5,3.235217213126368e-05,0.00027716504727249734,0,0,99.82601351351352,1032.0841228557276,HIF1A;NFE2L2;VEGFA
GO_Biological_Process_2021,regulation of fever generation (GO:0031620),3/5,3.235217213126368e-05,0.00027716504727249734,0,0,99.82601351351352,1032.0841228557276,IL1B;PTGS2;TNF
GO_Biological_Process_2021,peptide metabolic process (GO:0006518),8/83,3.39248563900232e-05,0.00028984433314645507,0,0,7.193951890034365,74.03556732236082,GPX1;ACE;GSTA5;GSTP1;ERAP1;GSTT2;GSTT1;SOD1
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),6/42,3.541663609565315e-05,0.000300129596398665,0,0,11.186006825938566,114.637877052345,CACNA2D1;HTR2B;HTR2A;PKD2;DRD2;SLC8A1
GO_Biological_Process_2021,positive regulation of protein tyrosine kinase activity (GO:0061098),6/42,3.541663609565315e-05,0.000300129596398665,0,0,11.186006825938566,114.637877052345,PTPN1;ACE;NCF1;NOX4;ADRA2A;AGT
GO_Biological_Process_2021,potassium ion import across plasma membrane (GO:1990573),6/42,3.541663609565315e-05,0.000300129596398665,0,0,11.186006825938566,114.637877052345,SLC12A2;SLC12A3;FXYD2;ATP1A2;ATP1A1;KCNJ1
GO_Biological_Process_2021,positive regulation of glucose import (GO:0046326),5/26,3.671259565928941e-05,0.0003094347348425822,0,0,15.937803692905732,162.76307750756877,PTH;ADIPOQ;IGF1;INS;FGF21
GO_Biological_Process_2021,regulation of glycogen biosynthetic process (GO:0005979),5/26,3.671259565928941e-05,0.0003094347348425822,0,0,15.937803692905732,162.76307750756877,GSK3B;PTH;IGF1;GCK;INS
GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),8/85,4.0338163859346514e-05,0.0003390791354520876,0,0,7.006381934216986,70.89206156853756,PTGIS;PROC;ADIPOQ;PRKCD;APOA1;PPARG;APOE;PPARA
GO_Biological_Process_2021,positive regulation of phospholipase C activity (GO:0010863),6/43,4.064726994354548e-05,0.0003407614292586239,0,0,10.883128862651049,110.03473287368509,EDNRA;PTH;HTR2B;HTR2A;AVPR1A;ADRA1A
GO_Biological_Process_2021,amyloid fibril formation (GO:1990000),7/63,4.205357075180902e-05,0.0003516083308580396,0,0,8.409674657534246,84.74064389774146,CALCA;NPPA;APOA1;CD36;ITM2B;LTF;INS
GO_Biological_Process_2021,heart process (GO:0003015),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,ACE;GPX1;NOX4;SOD1
GO_Biological_Process_2021,intestinal absorption (GO:0050892),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,LEP;CD36;F11R;ADRA2A
GO_Biological_Process_2021,negative regulation of smooth muscle cell migration (GO:0014912),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,ADIPOQ;SERPINE1;TPM1;AIF1
GO_Biological_Process_2021,positive regulation of glycogen biosynthetic process (GO:0045725),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,PTH;IGF1;GCK;INS
GO_Biological_Process_2021,relaxation of muscle (GO:0090075),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,RGS2;ATP1A2;ATP1A1;SLC8A1
GO_Biological_Process_2021,response to chemokine (GO:1990868),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,SLC12A2;WNK1;STK39;OXSR1
GO_Biological_Process_2021,response to UV-A (GO:0070141),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,MMP1;MMP2;TIMP1;MMP9
GO_Biological_Process_2021,smooth muscle contraction (GO:0006939),4/14,4.354155149759687e-05,0.00035642521343713456,0,0,26.699661016949157,268.1125190026529,EDNRA;BDKRB2;ADRA1A;SLC8A1
GO_Biological_Process_2021,peptide hormone secretion (GO:0030072),5/27,4.4508095099433565e-05,0.0003624396181664811,0,0,15.212585034013603,152.4276600100158,EDN1;IL6;ANXA1;GAL;EDN3
GO_Biological_Process_2021,positive regulation of nuclear division (GO:0051785),5/27,4.4508095099433565e-05,0.0003624396181664811,0,0,15.212585034013603,152.4276600100158,EDN1;EDN3;IL1B;IGF1;INS
GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),7/64,4.662059860199945e-05,0.00037865613461935657,0,0,8.261715933669791,82.39796018694504,EPO;BCL2;SOD2;CLU;MMP9;INS;NFE2L2
GO_Biological_Process_2021,negative regulation of signal transduction (GO:0009968),14/267,5.308706821098593e-05,0.0004300602650149041,0,0,3.776048817696415,37.16982803245321,PTPN1;PRKCD;ADIPOQ;PTEN;TNF;AGT;RGS2;RPS6KB1;IL1B;BCL2;AGTR2;DRD2;XDH;LTF
GO_Biological_Process_2021,regulation of small molecule metabolic process (GO:0062012),5/28,5.3524642765115206e-05,0.0004324846458049489,0,0,14.550428867199054,143.10882825313448,EPHX2;ADIPOQ;GNB3;APOE;PPARA
GO_Biological_Process_2021,cellular component disassembly (GO:0022411),7/66,5.697679598413153e-05,0.0004580114165613863,0,0,7.9808451358254,77.99573375842468,MMP1;CMA1;MMP2;HTRA1;PLG;TIMP1;MMP9
GO_Biological_Process_2021,extracellular matrix disassembly (GO:0022617),7/66,5.697679598413153e-05,0.0004580114165613863,0,0,7.9808451358254,77.99573375842468,MMP1;CMA1;MMP2;HTRA1;PLG;TIMP1;MMP9
GO_Biological_Process_2021,fibrinolysis (GO:0042730),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,SERPINE1;GP1BA;PLAT;PLG
GO_Biological_Process_2021,lipoxygenase pathway (GO:0019372),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,GPX1;ALOX15;PON1;PTGS2
GO_Biological_Process_2021,nitric oxide biosynthetic process (GO:0006809),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,NQO1;GCH1;NOS2;NOS3
GO_Biological_Process_2021,positive regulation of acute inflammatory response (GO:0002675),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,IL6;IL1B;PTGS2;TNF
GO_Biological_Process_2021,positive regulation of glycogen metabolic process (GO:0070875),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,PTH;IGF1;GCK;INS
GO_Biological_Process_2021,positive regulation of membrane protein ectodomain proteolysis (GO:0051044),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,IL1B;APOE;TNF;ADRA2A
GO_Biological_Process_2021,prostanoid biosynthetic process (GO:0046457),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,EDN1;EDN2;PTGIS;PTGS2
GO_Biological_Process_2021,superoxide anion generation (GO:0042554),4/15,5.86774801660591e-05,0.00046217753269336726,0,0,24.271186440677965,236.4852019002676,NCF1;CYBB;NOX4;CYBA
GO_Biological_Process_2021,monocarboxylic acid metabolic process (GO:0032787),10/143,5.953557920188042e-05,0.0004677581813172866,0,0,5.090928012071702,49.52931512309496,CYP2J2;CYP2C9;AGXT2;CYP4A11;CYP1A1;LPL;PPARG;IGF1;CD36;PPARA
GO_Biological_Process_2021,regulation of fibroblast proliferation (GO:0048145),6/46,6.014870788331957e-05,0.00047021252387785073,0,0,10.065358361774743,97.8221036695222,GSTP1;FN1;IGF1;TP53;AGT;AQP1
GO_Biological_Process_2021,"regulation of synaptic transmission, glutamatergic (GO:0051966)",6/46,6.014870788331957e-05,0.00047021252387785073,0,0,10.065358361774743,97.8221036695222,CCL2;PTK2B;ATP1A2;DRD1;DRD2;TNF
GO_Biological_Process_2021,regulation of protein-containing complex assembly (GO:0043254),9/116,6.229187132711673e-05,0.000485652272628713,0,0,5.683080889461811,55.03313457089524,SELP;GSK3B;TGFB1;MMP1;APOE;CD36;CLU;TNF;VEGFA
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),20/496,6.247800375387252e-05,0.000485652272628713,0,0,2.8952441191530376,28.02797817229909,GSK3B;TGFB1;PRKCD;WNK4;STK39;PRKAG2;OXSR1;PKD1;MTOR;IKBKB;LIPE;STK11;GRK2;RPS6KB1;WNK1;KDR;PTK2B;CCL2;SGK1;TLR4
GO_Biological_Process_2021,vascular endothelial growth factor receptor signaling pathway (GO:0048010),7/67,6.281952159854182e-05,0.000485652272628713,0,0,7.847431506849315,75.92581993293342,VAV3;NCF1;KDR;CYBB;PTK2B;CYBA;VEGFA
GO_Biological_Process_2021,hydrogen peroxide metabolic process (GO:0042743),5/29,6.388911317527419e-05,0.000485652272628713,0,0,13.94345238095238,134.67090482368437,GPX1;GPX3;CAT;CYBA;SOD1
GO_Biological_Process_2021,MyD88-dependent toll-like receptor signaling pathway (GO:0002755),5/29,6.388911317527419e-05,0.000485652272628713,0,0,13.94345238095238,134.67090482368437,REG3G;CD14;CD36;TLR4;MYD88
